,station_id,date,count
144,83,2023-01-20,5
145,83,2023-01-21,8
146,83,2023-01-22,4
147,83,2023-01-23,5
148,83,2023-01-24,0
149,83,2023-01-25,3
150,83,2023-01-26,7
151,83,2023-01-27,2
152,83,2023-01-28,5
153,83,2023-01-29,0
154,83,2023-01-30,0
155,83,2023-01-31,2
156,83,2023-02-01,2
157,83,2023-02-02,2
158,83,2023-02-03,7
159,83,2023-02-04,8
160,83,2023-02-05,1
161,83,2023-02-06,0
162,83,2023-02-07,9
163,83,2023-02-08,7
164,83,2023-02-09,5
165,83,2023-02-10,8
166,83,2023-02-11,0
167,83,2023-02-12,2
168,106,2023-01-16,5
169,106,2023-01-17,9
170,106,2023-01-18,4
171,106,2023-01-19,4
172,106,2023-01-20,1
173,106,2023-01-21,3
174,106,2023-01-22,5
175,106,2023-01-23,8
176,106,2023-01-24,4
177,106,2023-01-25,2
178,106,2023-01-26,8
179,106,2023-01-27,9
180,106,2023-01-28,3
181,106,2023-01-29,6
182,106,2023-01-30,2
183,106,2023-01-31,9
184,106,2023-02-01,8
185,106,2023-02-02,0
186,106,2023-02-03,5
187,106,2023-02-04,0
188,106,2023-02-05,7
189,106,2023-02-06,1
190,106,2023-02-07,6
191,106,2023-02-08,1
192,106,2023-02-09,6
193,106,2023-02-10,8
194,106,2023-02-11,0
195,106,2023-02-12,8
196,123,2023-01-16,7
197,123,2023-01-17,0
198,123,2023-01-18,0
199,123,2023-01-19,8
200,123,2023-01-20,2
201,123,2023-01-21,5
202,123,2023-01-22,8
203,123,2023-01-23,9
204,123,2023-01-24,8
205,123,2023-01-25,4
206,123,2023-01-26,3
207,123,2023-01-27,6
208,123,2023-01-28,1
209,123,2023-01-29,5
210,123,2023-01-30,0
211,123,2023-01-31,8
212,123,2023-02-01,4
213,123,2023-02-02,2
214,123,2023-02-03,2
215,123,2023-02-04,2
216,123,2023-02-05,7
217,123,2023-02-06,5
218,123,2023-02-07,4
219,123,2023-02-08,4
220,123,2023-02-09,0
221,123,2023-02-10,6
222,123,2023-02-11,4
223,123,2023-02-12,7
224,57,2023-01-16,8
225,57,2023-01-17,4
226,57,2023-01-18,7
227,57,2023-01-19,1
228,57,2023-01-20,2
229,57,2023-01-21,9
230,57,2023-01-22,3
231,57,2023-01-23,1
232,57,2023-01-24,2
233,57,2023-01-25,6
234,57,2023-01-26,4
235,57,2023-01-27,2
236,57,2023-01-28,8
237,57,2023-01-29,8
238,57,2023-01-30,3
239,57,2023-01-31,3
240,57,2023-02-01,7
241,57,2023-02-02,9
242,57,2023-02-03,9
243,57,2023-02-04,9
244,57,2023-02-05,9
245,57,2023-02-06,3
246,57,2023-02-07,9
247,57,2023-02-08,0
248,57,2023-02-09,8
249,57,2023-02-10,7
250,57,2023-02-11,8
251,57,2023-02-12,9
252,214,2023-01-16,6
253,214,2023-01-17,7
254,214,2023-01-18,2
255,214,2023-01-19,5
256,214,2023-01-20,4
257,214,2023-01-21,2
258,214,2023-01-22,7
259,214,2023-01-23,5
260,214,2023-01-24,3
261,214,2023-01-25,1
262,214,2023-01-26,5
263,214,2023-01-27,1
264,214,2023-01-28,4
265,214,2023-01-29,6
266,214,2023-01-30,2
267,214,2023-01-31,2
268,214,2023-02-01,4
269,214,2023-02-02,4
270,214,2023-02-03,9
271,214,2023-02-04,4
272,214,2023-02-05,6
273,214,2023-02-06,5
274,214,2023-02-07,6
275,214,2023-02-08,6
276,214,2023-02-09,9
277,214,2023-02-10,5
278,214,2023-02-11,2
279,214,2023-02-12,4
280,225,2023-01-16,5
281,225,2023-01-17,3
282,225,2023-01-18,4
283,225,2023-01-19,7
284,225,2023-01-20,1
285,225,2023-01-21,1
286,225,2023-01-22,7
287,225,2023-01-23,8
288,225,2023-01-24,8
289,225,2023-01-25,0
290,225,2023-01-26,9
291,225,2023-01-27,2
292,225,2023-01-28,5
293,225,2023-01-29,8
294,225,2023-01-30,7
295,225,2023-01-31,7
296,225,2023-02-01,9
297,225,2023-02-02,1
298,225,2023-02-03,9
299,225,2023-02-04,6
300,225,2023-02-05,5
301,225,2023-02-06,8
302,225,2023-02-07,8
303,225,2023-02-08,4
304,225,2023-02-09,0
305,225,2023-02-10,1
306,225,2023-02-11,4
307,225,2023-02-12,1
308,96,2023-01-16,3
309,96,2023-01-17,7
310,96,2023-01-18,3
311,96,2023-01-19,4
312,96,2023-01-20,8
313,96,2023-01-21,9
314,96,2023-01-22,6
315,96,2023-01-23,5
316,96,2023-01-24,7
317,96,2023-01-25,4
318,96,2023-01-26,8
319,96,2023-01-27,8
320,96,2023-01-28,3
321,96,2023-01-29,4
322,96,2023-01-30,5
323,96,2023-01-31,6
324,96,2023-02-01,4
325,96,2023-02-02,0
326,96,2023-02-03,0
327,96,2023-02-04,9
328,96,2023-02-05,0
329,96,2023-02-06,0
330,96,2023-02-07,1
331,96,2023-02-08,4
332,96,2023-02-09,7
333,96,2023-02-10,0
334,96,2023-02-11,1
335,96,2023-02-12,2
336,113,2023-01-16,9
337,113,2023-01-17,9
338,113,2023-01-18,7
339,113,2023-01-19,2
340,113,2023-01-20,8
341,113,2023-01-21,3
342,113,2023-01-22,4
343,113,2023-01-23,4
344,113,2023-01-24,4
345,113,2023-01-25,5
346,113,2023-01-26,5
347,113,2023-01-27,2
348,113,2023-01-28,4
349,113,2023-01-29,0
350,113,2023-01-30,9
351,113,2023-01-31,0
352,113,2023-02-01,3
353,113,2023-02-02,6
354,113,2023-02-03,7
355,113,2023-02-04,7
356,113,2023-02-05,7
357,113,2023-02-06,9
358,113,2023-02-07,2
359,113,2023-02-08,1
360,113,2023-02-09,5
361,113,2023-02-10,3
362,113,2023-02-11,0
363,113,2023-02-12,0
364,126,2023-01-16,0
365,126,2023-01-17,7
366,126,2023-01-18,1
367,126,2023-01-19,3
368,126,2023-01-20,3
369,126,2023-01-21,6
370,126,2023-01-22,0
371,126,2023-01-23,8
372,126,2023-01-24,0
373,126,2023-01-25,8
374,126,2023-01-26,9
375,126,2023-01-27,0
376,126,2023-01-28,3
377,126,2023-01-29,7
378,126,2023-01-30,1
379,126,2023-01-31,9
380,126,2023-02-01,5
381,126,2023-02-02,6
382,126,2023-02-03,0
383,126,2023-02-04,3
384,126,2023-02-05,6
385,126,2023-02-06,9
386,126,2023-02-07,9
387,126,2023-02-08,0
388,126,2023-02-09,5
389,126,2023-02-10,6
390,126,2023-02-11,8
391,126,2023-02-12,7
392,47,2023-01-16,1
393,47,2023-01-17,3
394,47,2023-01-18,1
395,47,2023-01-19,9
396,47,2023-01-20,1
397,47,2023-01-21,6
398,47,2023-01-22,9
399,47,2023-01-23,1
400,47,2023-01-24,2
401,47,2023-01-25,6
402,47,2023-01-26,3
403,47,2023-01-27,6
404,47,2023-01-28,2
405,47,2023-01-29,1
406,47,2023-01-30,4
407,47,2023-01-31,6
408,47,2023-02-01,1
409,47,2023-02-02,3
410,47,2023-02-03,7
411,47,2023-02-04,3
412,47,2023-02-05,5
413,47,2023-02-06,7
414,47,2023-02-07,1
415,47,2023-02-08,7
416,47,2023-02-09,0
417,47,2023-02-10,3
418,47,2023-02-11,5
419,47,2023-02-12,1
420,73,2023-01-16,7
421,73,2023-01-17,9
422,73,2023-01-18,1
423,73,2023-01-19,4
424,73,2023-01-20,9
425,73,2023-01-21,9
426,73,2023-01-22,6
427,73,2023-01-23,7
428,73,2023-01-24,2
429,73,2023-01-25,3
430,73,2023-01-26,3
431,73,2023-01-27,1
432,73,2023-01-28,9
433,73,2023-01-29,5
434,73,2023-01-30,0
435,73,2023-01-31,6
436,73,2023-02-01,3
437,73,2023-02-02,7
438,73,2023-02-03,3
439,73,2023-02-04,6
440,73,2023-02-05,0
441,73,2023-02-06,2
442,73,2023-02-07,1
443,73,2023-02-08,4
444,73,2023-02-09,4
445,73,2023-02-10,2
446,73,2023-02-11,8
447,73,2023-02-12,4
448,32,2023-01-16,9
449,32,2023-01-17,5
450,32,2023-01-18,2
451,32,2023-01-19,1
452,32,2023-01-20,6
453,32,2023-01-21,9
454,32,2023-01-22,2
455,32,2023-01-23,8
456,32,2023-01-24,4
457,32,2023-01-25,0
458,32,2023-01-26,1
459,32,2023-01-27,4
460,32,2023-01-28,4
461,32,2023-01-29,4
462,32,2023-01-30,1
463,32,2023-01-31,1
464,32,2023-02-01,9
465,32,2023-02-02,4
466,32,2023-02-03,9
467,32,2023-02-04,6
468,32,2023-02-05,1
469,32,2023-02-06,6
470,32,2023-02-07,7
471,32,2023-02-08,2
472,32,2023-02-09,4
473,32,2023-02-10,9
474,32,2023-02-11,2
475,32,2023-02-12,9
476,224,2023-01-16,8
477,224,2023-01-17,4
478,224,2023-01-18,7
479,224,2023-01-19,3
480,224,2023-01-20,0
481,224,2023-01-21,3
482,224,2023-01-22,6
483,224,2023-01-23,7
484,224,2023-01-24,1
485,224,2023-01-25,3
486,224,2023-01-26,4
487,224,2023-01-27,6
488,224,2023-01-28,0
489,224,2023-01-29,9
490,224,2023-01-30,2
491,224,2023-01-31,6
492,224,2023-02-01,3
493,224,2023-02-02,7
494,224,2023-02-03,9
495,224,2023-02-04,9
496,224,2023-02-05,6
497,224,2023-02-06,0
498,224,2023-02-07,8
499,224,2023-02-08,1
500,224,2023-02-09,9
501,224,2023-02-10,3
502,224,2023-02-11,6
503,224,2023-02-12,4
504,111,2023-01-16,5
505,111,2023-01-17,1
506,111,2023-01-18,8
507,111,2023-01-19,5
508,111,2023-01-20,6
509,111,2023-01-21,2
510,111,2023-01-22,4
511,111,2023-01-23,6
512,111,2023-01-24,8
513,111,2023-01-25,1
514,111,2023-01-26,7
515,111,2023-01-27,4
516,111,2023-01-28,9
517,111,2023-01-29,9
518,111,2023-01-30,2
519,111,2023-01-31,0
520,111,2023-02-01,0
521,111,2023-02-02,3
522,111,2023-02-03,4
523,111,2023-02-04,9
524,111,2023-02-05,4
525,111,2023-02-06,2
526,111,2023-02-07,1
527,111,2023-02-08,8
528,111,2023-02-09,2
529,111,2023-02-10,6
530,111,2023-02-11,4
531,111,2023-02-12,9
532,339,2023-01-16,4
533,339,2023-01-17,6
534,339,2023-01-18,9
535,339,2023-01-19,7
536,339,2023-01-20,0
537,339,2023-01-21,7
538,339,2023-01-22,2
539,339,2023-01-23,6
540,339,2023-01-24,2
541,339,2023-01-25,1
542,339,2023-01-26,2
543,339,2023-01-27,6
544,339,2023-01-28,1
545,339,2023-01-29,9
546,339,2023-01-30,8
547,339,2023-01-31,9
548,339,2023-02-01,0
549,339,2023-02-02,1
550,339,2023-02-03,5
551,339,2023-02-04,4
552,339,2023-02-05,6
553,339,2023-02-06,3
554,339,2023-02-07,8
555,339,2023-02-08,7
556,339,2023-02-09,2
557,339,2023-02-10,0
558,339,2023-02-11,1
559,339,2023-02-12,4
560,334,2023-01-16,0
561,334,2023-01-17,6
562,334,2023-01-18,8
563,334,2023-01-19,8
564,334,2023-01-20,7
565,334,2023-01-21,0
566,334,2023-01-22,1
567,334,2023-01-23,5
568,334,2023-01-24,5
569,334,2023-01-25,2
570,334,2023-01-26,1
571,334,2023-01-27,4
572,334,2023-01-28,6
573,334,2023-01-29,9
574,334,2023-01-30,7
575,334,2023-01-31,1
576,334,2023-02-01,6
577,334,2023-02-02,3
578,334,2023-02-03,6
579,334,2023-02-04,0
580,334,2023-02-05,7
581,334,2023-02-06,6
582,334,2023-02-07,6
583,334,2023-02-08,0
584,334,2023-02-09,3
585,334,2023-02-10,5
586,334,2023-02-11,2
587,334,2023-02-12,8
588,253,2023-01-16,0
589,253,2023-01-17,3
590,253,2023-01-18,8
591,253,2023-01-19,6
592,253,2023-01-20,7
593,253,2023-01-21,8
594,253,2023-01-22,4
595,253,2023-01-23,3
596,253,2023-01-24,6
597,253,2023-01-25,5
598,253,2023-01-26,3
599,253,2023-01-27,1
600,253,2023-01-28,8
601,253,2023-01-29,3
602,253,2023-01-30,6
603,253,2023-01-31,2
604,253,2023-02-01,4
605,253,2023-02-02,7
606,253,2023-02-03,3
607,253,2023-02-04,5
608,253,2023-02-05,4
609,253,2023-02-06,0
610,253,2023-02-07,8
611,253,2023-02-08,0
612,253,2023-02-09,2
613,253,2023-02-10,1
614,253,2023-02-11,5
615,253,2023-02-12,5
644,208,2023-01-16,5
645,208,2023-01-17,3
646,208,2023-01-18,5
647,208,2023-01-19,4
648,208,2023-01-20,2
649,208,2023-01-21,9
650,208,2023-01-22,2
651,208,2023-01-23,5
652,208,2023-01-24,1
653,208,2023-01-25,8
654,208,2023-01-26,5
655,208,2023-01-27,8
656,208,2023-01-28,1
657,208,2023-01-29,3
658,208,2023-01-30,0
659,208,2023-01-31,4
660,208,2023-02-01,4
661,208,2023-02-02,8
662,208,2023-02-03,2
663,208,2023-02-04,4
664,208,2023-02-05,2
665,208,2023-02-06,1
666,208,2023-02-07,7
667,208,2023-02-08,2
668,208,2023-02-09,3
669,208,2023-02-10,0
670,208,2023-02-11,4
671,208,2023-02-12,5
672,68,2023-01-16,7
673,68,2023-01-17,0
674,68,2023-01-18,2
675,68,2023-01-19,6
676,68,2023-01-20,8
677,68,2023-01-21,7
678,68,2023-01-22,5
679,68,2023-01-23,6
680,68,2023-01-24,7
681,68,2023-01-25,7
682,68,2023-01-26,2
683,68,2023-01-27,1
684,68,2023-01-28,6
685,68,2023-01-29,0
686,68,2023-01-30,5
687,68,2023-01-31,2
688,68,2023-02-01,6
689,68,2023-02-02,1
690,68,2023-02-03,5
691,68,2023-02-04,2
692,68,2023-02-05,5
693,68,2023-02-06,6
694,68,2023-02-07,4
695,68,2023-02-08,1
696,68,2023-02-09,8
697,68,2023-02-10,7
698,68,2023-02-11,7
699,68,2023-02-12,0
700,305,2023-01-16,1
701,305,2023-01-17,7
702,305,2023-01-18,4
703,305,2023-01-19,5
704,305,2023-01-20,2
705,305,2023-01-21,1
706,305,2023-01-22,0
707,305,2023-01-23,7
708,305,2023-01-24,2
709,305,2023-01-25,6
710,305,2023-01-26,3
711,305,2023-01-27,9
712,305,2023-01-28,9
713,305,2023-01-29,8
714,305,2023-01-30,3
715,305,2023-01-31,9
716,305,2023-02-01,8
717,305,2023-02-02,6
718,305,2023-02-03,9
719,305,2023-02-04,1
720,305,2023-02-05,0
721,305,2023-02-06,5
722,305,2023-02-07,4
723,305,2023-02-08,2
724,305,2023-02-09,5
725,305,2023-02-10,2
726,305,2023-02-11,7
727,305,2023-02-12,3
728,311,2023-01-16,5
729,311,2023-01-17,5
730,311,2023-01-18,6
731,311,2023-01-19,2
732,311,2023-01-20,8
733,311,2023-01-21,6
734,311,2023-01-22,3
735,311,2023-01-23,8
736,311,2023-01-24,1
737,311,2023-01-25,7
738,311,2023-01-26,5
739,311,2023-01-27,0
740,311,2023-01-28,2
741,311,2023-01-29,0
742,311,2023-01-30,4
743,311,2023-01-31,4
744,311,2023-02-01,7
745,311,2023-02-02,6
746,311,2023-02-03,7
747,311,2023-02-04,6
748,311,2023-02-05,7
749,311,2023-02-06,8
750,311,2023-02-07,2
751,311,2023-02-08,4
752,311,2023-02-09,3
753,311,2023-02-10,4
754,311,2023-02-11,4
755,311,2023-02-12,6
756,2,2023-01-16,5
757,2,2023-01-17,6
758,2,2023-01-18,5
759,2,2023-01-19,1
760,2,2023-01-20,8
761,2,2023-01-21,2
762,2,2023-01-22,5
763,2,2023-01-23,2
764,2,2023-01-24,6
765,2,2023-01-25,1
766,2,2023-01-26,0
767,2,2023-01-27,5
768,2,2023-01-28,2
769,2,2023-01-29,2
770,2,2023-01-30,4
771,2,2023-01-31,4
772,2,2023-02-01,7
773,2,2023-02-02,6
774,2,2023-02-03,7
775,2,2023-02-04,3
776,2,2023-02-05,4
777,2,2023-02-06,0
778,2,2023-02-07,9
779,2,2023-02-08,6
780,2,2023-02-09,7
781,2,2023-02-10,3
782,2,2023-02-11,8
783,2,2023-02-12,8
784,340,2023-01-16,3
785,340,2023-01-17,9
786,340,2023-01-18,0
787,340,2023-01-19,3
788,340,2023-01-20,2
789,340,2023-01-21,8
790,340,2023-01-22,0
791,340,2023-01-23,5
792,340,2023-01-24,6
793,340,2023-01-25,1
794,340,2023-01-26,7
795,340,2023-01-27,1
796,340,2023-01-28,3
797,340,2023-01-29,2
798,340,2023-01-30,8
799,340,2023-01-31,8
800,340,2023-02-01,1
801,340,2023-02-02,7
802,340,2023-02-03,7
803,340,2023-02-04,8
804,340,2023-02-05,6
805,340,2023-02-06,8
806,340,2023-02-07,3
807,340,2023-02-08,4
808,340,2023-02-09,6
809,340,2023-02-10,3
810,340,2023-02-11,8
811,340,2023-02-12,3
812,39,2023-01-16,8
813,39,2023-01-17,2
814,39,2023-01-18,6
815,39,2023-01-19,9
816,39,2023-01-20,3
817,39,2023-01-21,8
818,39,2023-01-22,0
819,39,2023-01-23,0
820,39,2023-01-24,8
821,39,2023-01-25,2
822,39,2023-01-26,2
823,39,2023-01-27,0
824,39,2023-01-28,5
825,39,2023-01-29,9
826,39,2023-01-30,1
827,39,2023-01-31,3
828,39,2023-02-01,1
829,39,2023-02-02,7
830,39,2023-02-03,3
831,39,2023-02-04,3
832,39,2023-02-05,3
833,39,2023-02-06,9
834,39,2023-02-07,5
835,39,2023-02-08,1
836,39,2023-02-09,8
837,39,2023-02-10,5
838,39,2023-02-11,3
839,39,2023-02-12,5
868,84,2023-01-16,5
869,84,2023-01-17,0
870,84,2023-01-18,4
871,84,2023-01-19,7
872,84,2023-01-20,9
873,84,2023-01-21,5
874,84,2023-01-22,6
875,84,2023-01-23,4
876,84,2023-01-24,5
877,84,2023-01-25,9
878,84,2023-01-26,6
879,84,2023-01-27,3
880,84,2023-01-28,4
881,84,2023-01-29,2
882,84,2023-01-30,7
883,84,2023-01-31,1
884,84,2023-02-01,1
885,84,2023-02-02,7
886,84,2023-02-03,1
887,84,2023-02-04,2
888,84,2023-02-05,0
889,84,2023-02-06,7
890,84,2023-02-07,4
891,84,2023-02-08,3
892,84,2023-02-09,5
893,84,2023-02-10,5
894,84,2023-02-11,4
895,84,2023-02-12,9
924,176,2023-01-16,9
925,176,2023-01-17,7
926,176,2023-01-18,4
927,176,2023-01-19,9
928,176,2023-01-20,8
929,176,2023-01-21,9
930,176,2023-01-22,1
931,176,2023-01-23,2
932,176,2023-01-24,1
933,176,2023-01-25,2
934,176,2023-01-26,2
935,176,2023-01-27,1
936,176,2023-01-28,5
937,176,2023-01-29,5
938,176,2023-01-30,6
939,176,2023-01-31,5
940,176,2023-02-01,0
941,176,2023-02-02,3
942,176,2023-02-03,1
943,176,2023-02-04,6
944,176,2023-02-05,0
945,176,2023-02-06,8
946,176,2023-02-07,6
947,176,2023-02-08,5
948,176,2023-02-09,6
949,176,2023-02-10,7
950,176,2023-02-11,7
951,176,2023-02-12,3
952,135,2023-01-16,3
953,135,2023-01-17,7
954,135,2023-01-18,3
955,135,2023-01-19,0
956,135,2023-01-20,5
957,135,2023-01-21,8
958,135,2023-01-22,8
959,135,2023-01-23,3
960,135,2023-01-24,9
961,135,2023-01-25,5
962,135,2023-01-26,5
963,135,2023-01-27,9
964,135,2023-01-28,3
965,135,2023-01-29,1
966,135,2023-01-30,2
967,135,2023-01-31,3
968,135,2023-02-01,3
969,135,2023-02-02,7
970,135,2023-02-03,8
971,135,2023-02-04,5
972,135,2023-02-05,1
973,135,2023-02-06,0
974,135,2023-02-07,4
975,135,2023-02-08,4
976,135,2023-02-09,1
977,135,2023-02-10,0
978,135,2023-02-11,1
979,135,2023-02-12,6
980,361,2023-01-16,2
981,361,2023-01-17,0
982,361,2023-01-18,8
983,361,2023-01-19,9
984,361,2023-01-20,8
985,361,2023-01-21,3
986,361,2023-01-22,5
987,361,2023-01-23,1
988,361,2023-01-24,4
989,361,2023-01-25,1
990,361,2023-01-26,5
991,361,2023-01-27,5
992,361,2023-01-28,4
993,361,2023-01-29,9
994,361,2023-01-30,3
995,361,2023-01-31,2
996,361,2023-02-01,3
997,361,2023-02-02,2
998,361,2023-02-03,7
999,361,2023-02-04,3
1000,361,2023-02-05,2
1001,361,2023-02-06,5
1002,361,2023-02-07,2
1003,361,2023-02-08,1
1004,361,2023-02-09,8
1005,361,2023-02-10,1
1006,361,2023-02-11,7
1007,361,2023-02-12,8
1008,99,2023-01-16,3
1009,99,2023-01-17,1
1010,99,2023-01-18,2
1011,99,2023-01-19,5
1012,99,2023-01-20,1
1013,99,2023-01-21,4
1014,99,2023-01-22,0
1015,99,2023-01-23,9
1016,99,2023-01-24,4
1017,99,2023-01-25,8
1018,99,2023-01-26,3
1019,99,2023-01-27,6
1020,99,2023-01-28,1
1021,99,2023-01-29,6
1022,99,2023-01-30,7
1023,99,2023-01-31,2
1024,99,2023-02-01,4
1025,99,2023-02-02,6
1026,99,2023-02-03,6
1027,99,2023-02-04,7
1028,99,2023-02-05,5
1029,99,2023-02-06,6
1030,99,2023-02-07,3
1031,99,2023-02-08,3
1032,99,2023-02-09,3
1033,99,2023-02-10,5
1034,99,2023-02-11,0
1035,99,2023-02-12,8
1036,348,2023-01-16,0
1037,348,2023-01-17,3
1038,348,2023-01-18,6
1039,348,2023-01-19,1
1040,348,2023-01-20,2
1041,348,2023-01-21,0
1042,348,2023-01-22,6
1043,348,2023-01-23,8
1044,348,2023-01-24,8
1045,348,2023-01-25,6
1046,348,2023-01-26,0
1047,348,2023-01-27,9
1048,348,2023-01-28,1
1049,348,2023-01-29,4
1050,348,2023-01-30,2
1051,348,2023-01-31,8
1052,348,2023-02-01,8
1053,348,2023-02-02,3
1054,348,2023-02-03,9
1055,348,2023-02-04,9
1056,348,2023-02-05,7
1057,348,2023-02-06,6
1058,348,2023-02-07,1
1059,348,2023-02-08,8
1060,348,2023-02-09,2
1061,348,2023-02-10,9
1062,348,2023-02-11,0
1063,348,2023-02-12,4
1064,180,2023-01-16,8
1065,180,2023-01-17,4
1066,180,2023-01-18,5
1067,180,2023-01-19,3
1068,180,2023-01-20,8
1069,180,2023-01-21,6
1070,180,2023-01-22,7
1071,180,2023-01-23,3
1072,180,2023-01-24,4
1073,180,2023-01-25,0
1074,180,2023-01-26,7
1075,180,2023-01-27,0
1076,180,2023-01-28,5
1077,180,2023-01-29,4
1078,180,2023-01-30,1
1079,180,2023-01-31,7
1080,180,2023-02-01,4
1081,180,2023-02-02,2
1082,180,2023-02-03,2
1083,180,2023-02-04,5
1084,180,2023-02-05,6
1085,180,2023-02-06,1
1086,180,2023-02-07,6
1087,180,2023-02-08,1
1088,180,2023-02-09,8
1089,180,2023-02-10,5
1090,180,2023-02-11,3
1091,180,2023-02-12,4
1092,358,2023-01-16,9
1093,358,2023-01-17,9
1094,358,2023-01-18,1
1095,358,2023-01-19,6
1096,358,2023-01-20,9
1097,358,2023-01-21,0
1098,358,2023-01-22,0
1099,358,2023-01-23,5
1100,358,2023-01-24,3
1101,358,2023-01-25,6
1102,358,2023-01-26,0
1103,358,2023-01-27,3
1104,358,2023-01-28,3
1105,358,2023-01-29,4
1106,358,2023-01-30,0
1107,358,2023-01-31,4
1108,358,2023-02-01,8
1109,358,2023-02-02,9
1110,358,2023-02-03,9
1111,358,2023-02-04,7
1112,358,2023-02-05,8
1113,358,2023-02-06,4
1114,358,2023-02-07,4
1115,358,2023-02-08,5
1116,358,2023-02-09,9
1117,358,2023-02-10,6
1118,358,2023-02-11,4
1119,358,2023-02-12,0
1120,353,2023-01-16,4
1121,353,2023-01-17,9
1122,353,2023-01-18,8
1123,353,2023-01-19,5
1124,353,2023-01-20,0
1125,353,2023-01-21,4
1126,353,2023-01-22,5
1127,353,2023-01-23,2
1128,353,2023-01-24,8
1129,353,2023-01-25,0
1130,353,2023-01-26,1
1131,353,2023-01-27,3
1132,353,2023-01-28,1
1133,353,2023-01-29,7
1134,353,2023-01-30,1
1135,353,2023-01-31,9
1136,353,2023-02-01,1
1137,353,2023-02-02,4
1138,353,2023-02-03,8
1139,353,2023-02-04,2
1140,353,2023-02-05,0
1141,353,2023-02-06,2
1142,353,2023-02-07,8
1143,353,2023-02-08,7
1144,353,2023-02-09,0
1145,353,2023-02-10,3
1146,353,2023-02-11,3
1147,353,2023-02-12,4
